Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Years_Established,NewTargetwithLOG
7.42,1,0.036109859,12,186.5582,1998,0,2,0,26,5.224445827980153
12.857645184135976,1,0.149305497,10,119.6124,1985,2,0,0,39,6.384455508884973
16.75,0,0.105068444,13,156.663,2002,0,1,1,22,7.943191318199111
14.85,0,0.018571641,3,187.3214,1997,2,0,1,27,8.374175159731175
11.6,1,0.009818244,13,223.1404,2007,0,1,1,17,8.551774157570955
17.75,1,0.067446626,0,184.724,1987,0,2,1,37,7.425248226664256
6.575,1,0.07549348,1,143.5444,2004,2,1,1,20,8.113223324877026
8.895,1,0.13842353,5,163.0236,2007,0,1,1,17,7.028081921370787
19.6,0,0.023999722,9,104.0964,2002,0,1,1,22,6.265266991619854
9.695,0,0.129889831,6,185.3898,1987,0,2,1,37,8.176027694658973
18.2,0,0.161355122,6,38.319,1987,0,2,1,37,6.37315595363104
12.857645184135976,0,0.160178832,9,160.2894,1985,2,0,0,39,5.779442670059281
8.18,1,0.082529704,5,56.9588,1999,1,0,1,25,6.612530699873832
20.85,0,0.037403973,5,192.5478,1997,2,0,1,27,7.97460751443249
18.5,0,0.025740259,10,89.4172,1987,0,2,1,37,7.381445604005863
16.35,1,0.062665642,6,225.6062,2009,1,2,2,15,7.365144302594551
11.6,0,0.068535039,14,143.0154,1998,0,2,0,26,5.647673392428158
4.905,0,0.117308165,3,195.7768,2004,2,1,1,20,7.991643701585058
16.0,0,0.090111173,4,141.3154,1999,1,0,1,25,8.090020427797363
5.325,1,0.139464425,4,53.2298,2007,0,1,1,17,7.123177416760376
8.975,1,0.009058845,3,103.399,1997,2,0,1,27,7.855534987946235
20.7,0,0.026877471,9,74.6354,1987,0,2,1,37,6.9596791944863865
5.98,0,0.043526599,6,148.4418,1987,0,2,1,37,7.763985469916322
5.82,1,0.077319079,6,255.433,1997,2,0,1,27,8.379690724502789
7.42,1,0.021569566,12,184.8582,2004,2,1,1,20,8.443321652848354
9.3,0,0.111127966,1,63.1826,1987,0,2,1,37,7.601932229147317
20.25,1,0.022639471,4,248.4092,2007,0,1,1,17,7.714714420909539
11.0,1,0.133352623,3,219.7798,1999,1,0,1,25,7.88025907132385
13.65,0,0.040049609,5,34.4558,2007,0,1,1,17,6.4154314367792775
18.2,1,0.026064486,0,241.8196,1997,2,0,1,27,8.318091602040775
20.1,1,0.054455495,5,149.5366,1997,2,0,1,27,7.962623042806631
4.785,0,0.0931174,1,118.6098,2007,0,1,1,17,5.890343366092723
8.27,1,0.127927931,14,184.8924,1997,2,0,1,27,8.39890899019737
9.695,0,0.070587419,7,176.9344,2002,0,1,1,22,8.680728588136125
16.7,0,0.022099982,4,110.1886,1999,1,0,1,25,7.196134508363543
12.857645184135976,0,0.037131628,3,216.4824,1985,2,0,0,39,5.386247654542931
18.75,0,0.034501405,9,211.7218,2007,0,1,1,17,8.660512035293133
15.1,1,0.087406863,6,221.8456,1997,2,0,1,27,6.496981303743386
10.395,0,0.030281543,0,116.3176,2009,1,2,2,15,7.138623795770611
12.857645184135976,0,0.103918113,13,100.67,1985,2,0,0,39,5.990163701374934
17.5,0,0.013664703,5,257.7304,2002,0,1,1,22,8.645281839140377
12.6,1,0.074338562,4,255.5356,2007,0,1,1,17,9.176240814491749
7.27,0,0.071222087,14,113.5518,2002,0,1,1,22,6.344335515095548
12.857645184135976,0,0.026740767,5,261.291,1985,1,2,3,39,8.616642248783332
19.1,1,0.043304681,6,147.5418,1998,0,2,0,26,5.684543928236486
14.6,1,0.042923071,6,109.8254,1987,0,2,1,37,7.39503444806776
10.85,0,0.162242617,13,107.8622,1997,2,0,1,27,6.964723341373065
20.35,1,0.252865979,10,82.7276,1998,0,2,0,26,5.090402271451989
10.5,1,0.093746136,13,211.9244,2004,2,1,1,20,8.490779644868114
12.85,0,0.033287541,6,198.4768,2002,0,1,1,22,7.229503649538161
7.975,0,0.014713909,0,83.125,2007,0,1,1,17,7.855534987946235
15.0,0,0.04499948,8,140.4838,2002,0,1,1,22,7.429998829422854
10.895,0,0.136784873,4,265.2568,2004,2,1,1,20,8.347236979653049
17.25,0,0.042480566,4,173.4764,2007,0,1,1,17,7.785250960695664
20.35,1,0.066132,10,81.6276,1997,2,0,1,27,7.48829754425036
16.75,0,0.081252534,6,256.4988,1987,0,2,1,37,8.916367245610092
12.857645184135976,0,0.052058711,5,55.5588,1985,1,2,3,39,7.043313615966286
4.635,0,0.141108156,1,128.2994,1999,1,0,1,25,7.900446672787096
8.51,0,0.05190268,9,142.247,1987,0,2,1,37,7.9596043478404415
11.65,0,0.039980644,13,227.3694,1999,1,0,1,25,8.426696766878718
8.88,0,0.165073642,9,207.727,1998,0,2,0,26,5.345806684984421
20.1,1,0.022425236,6,226.3036,1997,2,0,1,27,6.814339144341283
18.85,0,0.141524348,3,168.4132,1987,0,2,1,37,7.96378165723354
13.8,1,0.056960814,13,230.0984,1999,1,0,1,25,8.218025248173044
20.35,0,0.083929569,10,182.4292,1999,1,0,1,25,8.502199018551186
12.857645184135976,1,0.032750291,13,112.1518,1985,1,2,3,39,8.585045204371506
8.895,1,0.088821765,13,125.173,2007,0,1,1,17,7.991643701585058
14.65,0,0.170663661,7,56.4614,2002,0,1,1,22,7.270171191976868
6.715,1,0.121832956,0,43.5454,2002,0,1,1,22,6.732101046104312
12.857645184135976,0,0.033737273,14,56.6614,1985,1,2,3,39,6.409969926753756
12.857645184135976,0,0.220225608,6,85.6198,1985,2,0,0,39,4.468431369359939
20.7,0,0.170072462,3,183.8266,1999,1,0,1,25,7.519836645340172
12.857645184135976,0,0.025164132,8,152.6024,1985,1,2,3,39,8.711459129227164
14.0,1,0.041949832,13,54.064,2004,2,1,1,20,7.019783118556092
11.5,0,0.01484819,15,172.108,1987,0,2,1,37,7.638822326962315
14.3,1,0.049634817,10,212.5586,1987,0,2,1,37,8.060186021138279
12.857645184135976,0,0.031867464,9,101.0016,1985,1,2,3,39,7.661637004728487
14.1,0,0.089817198,3,142.7496,1999,1,0,1,25,8.168696145699
6.195,0,0.072097449,13,119.3098,1999,1,0,1,25,7.094316170418659
20.25,0,0.014280554,9,148.0418,2009,1,2,2,15,7.070838289356376
14.85,0,0.018568129,3,188.2214,2004,2,1,1,20,8.011269666041807
13.15,0,0.043831721,13,184.195,1999,1,0,1,25,7.918055344927569
16.25,0,0.087102593,4,96.041,1987,0,2,1,37,6.767192365915581
12.857645184135976,0,0.091354948,13,122.3072,1985,2,0,0,39,4.808169803767773
8.21,0,0.044995631,4,89.2198,1999,1,0,1,25,7.176481570462149
13.6,0,0.009991273,9,175.537,2004,2,1,1,20,8.217486309868432
15.85,0,0.07871426,3,37.2506,2002,0,1,1,22,6.201234671454874
10.5,1,0.013493914,13,143.7154,2004,2,1,1,20,8.04556866522653
6.63,1,0.104445322,0,167.25,2009,1,2,2,15,7.512590236819404
13.35,1,0.149338159,13,178.666,2004,2,1,1,20,7.494241098151208
18.25,0,0.012325122,6,162.8894,2009,1,2,2,15,6.472589850619227
11.65,0,0.131708682,0,152.3024,1999,1,0,1,25,7.325164768107274
20.75,0,0.089260667,2,193.4478,1997,2,0,1,27,8.48543313819848
12.85,1,0.152099033,6,252.6382,2004,2,1,1,20,8.169827580856472
13.65,1,0.013064516,6,115.5834,2002,0,1,1,22,7.231432290444567
19.7,0,0.053523765,6,55.393,2007,0,1,1,17,7.293981840670586
13.1,0,0.037574137,6,174.2054,2004,2,1,1,20,8.209910516059976
17.75,1,0.063416566,0,154.6656,1998,0,2,0,26,5.733118598385043
12.857645184135976,0,0.026174636,0,127.102,1985,1,2,3,39,8.136094984323602
10.195,0,0.126383094,3,112.1886,1997,2,0,1,27,6.502987327803598
5.765,0,0.081944045,0,36.7164,1987,0,2,1,37,6.744719510063523
16.75,0,0.060495243,4,169.8106,1987,0,2,1,37,8.086749110220447
11.1,0,0.066132,9,119.1124,1997,2,0,1,27,7.172912869249243
8.21,0,0.010762387,7,149.5392,2004,2,1,1,20,7.489786747801828
20.2,0,0.112227747,9,123.5046,1987,0,2,1,37,7.91538511637169
9.3,0,0.028683422,0,195.8136,2007,0,1,1,17,8.21442682759351
8.365,0,0.071846495,7,37.9506,1997,2,0,1,27,6.344335515095548
6.235,0,0.020198354,9,257.9962,1997,2,0,1,27,6.249960570337179
7.035,0,0.066132,5,263.291,1998,0,2,0,26,6.265266991619854
12.857645184135976,0,0.013199737,3,108.9254,1985,1,2,3,39,7.905860071833751
12.857645184135976,0,0.114771298,5,93.9094,1985,1,2,3,39,8.269650743123002
19.85,1,0.020961192,13,62.0194,2009,1,2,2,15,6.428418632306089
14.6,0,0.025698134,9,196.5084,2004,2,1,1,20,7.369769074344028
10.6,0,0.056884225,4,231.9642,1999,1,0,1,25,8.013255325822751
12.857645184135976,1,0.02439015,1,95.9068,1985,1,2,3,39,8.073348229333604
7.21,1,0.144511119,13,100.5332,1987,0,2,1,37,7.808240478920362
18.6,0,0.015769693,13,152.1366,1997,2,0,1,27,7.503090713428191
20.6,0,0.04551031,8,149.6392,2002,0,1,1,22,6.796639567241883
12.857645184135976,0,0.034705807,13,241.6828,1985,1,2,3,39,8.491599653114145
17.85,0,0.044463491,13,127.102,1997,2,0,1,27,7.612846840559055
10.895,1,0.009641375,4,124.173,2002,0,1,1,22,7.378539228698649
7.97,1,0.040071131,10,87.3514,2002,0,1,1,22,6.968489824168541
13.5,0,0.066132,0,84.554,2009,1,2,2,15,6.657993073950589
12.15,0,0.028656248,9,149.3708,2002,0,1,1,22,7.093210587110909
20.35,0,0.039329257,9,127.6678,1999,1,0,1,25,7.981001690134567
14.65,0,0.171281641,7,54.0614,2007,0,1,1,17,7.0565970916788086
8.05,1,0.07838564,6,256.4646,2004,2,1,1,20,8.54739101274256
7.445,0,0.037708542,0,74.7354,2002,0,1,1,22,7.028672065973338
14.3,0,0.131152799,0,78.6328,2007,0,1,1,17,5.445436525933262
5.175,1,0.029662795,13,105.2622,2007,0,1,1,17,7.753180701737335
12.857645184135976,0,0.067120954,13,132.9626,1985,1,2,3,39,8.095313599764976
12.85,0,0.022604051,6,181.4318,1997,2,0,1,27,8.139791846204929
17.35,0,0.020555958,11,79.4618,2004,2,1,1,20,7.480067045113844
7.06,1,0.043968652,15,57.6904,1999,1,0,1,25,6.37315595363104
13.15,0,0.036641589,5,180.7976,1987,0,2,1,37,8.725396637070947
12.857645184135976,1,0.039031927,13,95.641,1985,1,2,3,39,7.460339546475526
15.1,1,0.099839365,6,143.3786,2004,2,1,1,20,7.458038049487247
18.5,0,0.025907416,10,87.7172,2007,0,1,1,17,6.688298423445918
13.35,0,0.048017962,1,219.6166,2004,2,1,1,20,8.155782939295822
7.97,0,0.034647829,14,171.2422,2007,0,1,1,17,8.04043386575449
16.7,1,0.071335395,4,120.3782,1998,0,2,0,26,4.780619851999543
12.857645184135976,0,0.129983688,9,93.0462,1985,2,0,0,39,5.220855159849425
16.25,0,0.078103689,3,91.1804,1987,0,2,1,37,7.565010169039415
5.44,0,0.025519534,4,238.7538,1999,1,0,1,25,8.190162205593879
7.905,0,0.010010425,13,249.0408,2004,2,1,1,20,8.230873390650892
15.85,0,0.066132,1,174.737,2007,0,1,1,17,7.945552594384791
9.695,1,0.128543405,0,226.5404,2002,0,1,1,22,8.412012215195798
7.55,1,0.031007381,6,123.4072,2002,0,1,1,22,7.64138314782399
12.1,0,0.148986013,6,106.528,2009,1,2,2,15,7.066303134190985
12.15,0,0.02176755,1,164.6184,2002,0,1,1,22,8.242157008252919
7.075,0,0.022612742,5,97.0068,2002,0,1,1,22,7.572572941421115
12.857645184135976,0,0.140571971,13,154.7998,1985,1,2,3,39,8.126694210038897
17.75,0,0.073524776,12,34.8216,1999,1,0,1,25,5.33623723396827
10.0,1,0.037977917,13,128.6994,2007,0,1,1,17,6.465362147497773
5.985,0,0.096337184,5,125.2678,2007,0,1,1,17,6.637266943433472
9.695,1,0.128805815,0,224.0404,2009,1,2,2,15,8.67437647966329
12.857645184135976,1,0.045797829,13,178.5344,1985,1,2,3,39,7.956809748909426
17.6,1,0.053170949,15,45.606,2004,2,1,1,20,7.452647200852371
6.305,1,0.123115764,13,95.6436,1997,2,0,1,27,6.494971252815361
5.635,0,0.103693024,0,149.905,2009,1,2,2,15,7.842547792419424
10.195,1,0.012477512,10,197.111,1999,1,0,1,25,6.666503763618498
12.857645184135976,0,0.068489201,3,259.3278,1985,1,2,3,39,8.334530328383934
13.8,1,0.056861638,13,231.5984,2004,2,1,1,20,8.879423730418408
7.52,1,0.044023213,0,183.095,1997,2,0,1,27,8.611202525487514
12.857645184135976,0,0.099747488,6,75.2328,1985,1,2,3,39,7.342556510819143
18.85,1,0.068091318,4,120.644,2002,0,1,1,22,8.153486727035473
12.857645184135976,0,0.069208684,8,264.0884,1985,1,2,3,39,8.41289939549944
18.2,0,0.049520593,6,147.3734,2009,1,2,2,15,7.772994539858687
15.85,0,0.043234574,15,38.3164,1997,2,0,1,27,6.292734386320466
20.85,1,0.062172698,0,90.2514,1987,0,2,1,37,6.429493323435855
8.785,0,0.025962714,6,120.9414,2004,2,1,1,20,7.57530892123999
12.857645184135976,0,0.063649582,5,74.7696,1985,2,0,0,39,4.311732917453882
15.5,1,0.026355345,6,100.8332,2002,0,1,1,22,7.338236849674627
12.15,0,0.062235983,15,34.5532,1987,0,2,1,37,5.884803185717107
17.6,1,0.076058484,10,111.8202,1987,0,2,1,37,7.613504518978026
16.7,0,0.070588621,6,107.9912,2007,0,1,1,17,7.258049831444523
13.0,0,0.083009876,9,61.1194,2002,0,1,1,22,7.763419699038429
12.15,0,0.066132,15,119.244,2004,2,1,1,20,7.877233350407314
7.725,0,0.047782959,3,249.1092,1997,2,0,1,27,7.820074936567365
9.3,0,0.043033346,6,89.4172,1999,1,0,1,25,7.056023203571235
13.15,1,0.038011783,13,89.6856,1999,1,0,1,25,6.5554775104249945
12.857645184135976,1,0.066406853,5,259.7962,1985,1,2,3,39,8.64785584313555
18.1,0,0.049016517,9,128.7336,1999,1,0,1,25,7.683942762242785
7.68,0,0.071010513,6,190.9162,1999,1,0,1,25,8.55549760027555
16.5,1,0.093846532,0,95.7068,2004,2,1,1,20,6.974735940665495
15.1,1,0.067181098,13,258.8304,1999,1,0,1,25,8.598761823505484
5.94,0,0.035084073,3,176.4344,2007,0,1,1,17,7.669127676457644
12.857645184135976,0,0.066132,7,171.7422,1985,1,2,3,39,8.733581046314436
13.65,1,0.081096613,5,261.2936,2007,0,1,1,17,8.04940253573725
8.195,0,0.031397503,0,91.3462,2004,2,1,1,20,7.23575818039169
20.35,0,0.060649213,0,232.7616,1987,0,2,1,37,7.941771871544885
11.5,0,0.290430317,6,130.6652,1998,0,2,0,26,5.554239385782061
19.7,0,0.041730507,5,109.2912,2004,2,1,1,20,7.784142927341302
14.65,0,0.172357491,6,50.8692,2007,0,1,1,17,6.669887861602739
20.7,0,0.02695441,9,73.2354,2002,0,1,1,22,7.316354138425119
7.825,0,0.186445212,9,255.5698,2002,0,1,1,22,7.327792890513543
6.55,0,0.024521191,1,100.6332,2004,2,1,1,20,7.888283186593899
8.52,0,0.027169589,14,151.0682,2009,1,2,2,15,7.511862699501028
11.0,0,0.008960445,10,119.1756,1999,1,0,1,25,7.436298062850842
12.857645184135976,0,0.014484582,14,143.9102,1985,1,2,3,39,8.026828213698712
7.905,0,0.055098434,5,109.2254,2002,0,1,1,22,6.884208824301769
12.5,0,0.018887088,8,98.8384,2002,0,1,1,22,7.15539567738444
12.857645184135976,1,0.02923013,1,189.4556,1985,1,2,3,39,8.179580096263342
12.857645184135976,1,0.148737487,3,155.1314,1985,2,0,0,39,5.044272499724488
18.0,1,0.143495952,6,88.7514,2007,0,1,1,17,6.968489824168541
11.8,0,0.066132,6,46.5402,1998,0,2,0,26,5.436778463190147
12.857645184135976,0,0.145669556,5,247.2776,1985,2,0,0,39,6.610740189100044
9.6,0,0.096217262,14,168.5158,1987,0,2,1,37,8.114419258844562
12.65,0,0.069532901,10,51.8324,1999,1,0,1,25,6.994465310571802
12.857645184135976,1,0.065577449,13,181.766,1985,1,2,3,39,8.90522807186147
5.175,0,0.03736783,3,86.9224,1987,0,2,1,37,5.543876598746515
10.5,0,0.071257912,5,121.3098,1997,2,0,1,27,6.737641226479926
17.1,0,0.128674983,6,112.3886,2002,0,1,1,22,7.755750296298966
11.15,1,0.085931544,13,169.679,1997,2,0,1,27,6.926257060545269
6.155,1,0.095045476,10,213.456,2009,1,2,2,15,7.84646169174056
5.735,0,0.05696122,6,176.337,1997,2,0,1,27,7.475548965139056
17.6,0,0.010037996,13,163.5552,2004,2,1,1,20,8.03484125061843
7.235,0,0.058369013,13,115.2834,2009,1,2,2,15,7.144420913454937
9.0,0,0.06953231,8,266.5884,2004,2,1,1,20,8.798561876311426
12.857645184135976,1,0.076868664,5,62.1194,1985,2,0,0,39,4.8189807198719885
16.35,0,0.113953562,6,198.2426,1998,0,2,0,26,6.673260546081377
14.5,1,0.106894492,1,260.4594,1998,0,2,0,26,6.95333801914794
12.857645184135976,0,0.017556795,8,129.9626,1985,1,2,3,39,8.134534312918259
7.6,1,0.142699588,15,171.7448,2002,0,1,1,22,8.396508028659833
13.85,1,0.094265737,2,233.93,1998,0,2,0,26,5.451167200642247
12.857645184135976,0,0.240268248,13,156.463,1985,2,0,0,39,5.745966740862892
16.35,0,0.034813556,9,128.402,2009,1,2,2,15,7.142843211313319
13.1,0,0.006087409,5,185.0898,2009,1,2,2,15,7.534173808486579
6.695,0,0.075878519,15,194.082,1997,2,0,1,27,8.258847242693298
9.8,1,0.045266806,0,36.9874,1997,2,0,1,27,6.5592582332649005
20.1,0,0.077439606,8,60.6536,2004,2,1,1,20,6.887611345447609
13.6,0,0.11830085,13,196.2136,2007,0,1,1,17,7.572572941421115
8.115,1,0.032158866,3,154.8972,1997,2,0,1,27,7.446450434314859
9.5,0,0.042056944,14,31.89,2009,1,2,2,15,5.903152324385304
21.35,0,0.069102831,3,259.9278,2009,1,2,2,15,8.820038144165636
6.635,1,0.066132,5,39.7506,1987,0,2,1,37,5.715726855673173
17.0,1,0.015997687,13,229.1352,2002,0,1,1,22,8.429607977086176
20.2,0,0.074390007,9,91.4462,2002,0,1,1,22,7.572230417012903
11.3,1,0.066729996,5,257.2962,1997,2,0,1,27,8.501252368943675
12.8,0,0.116527666,15,261.4252,1998,0,2,0,26,5.569584955456722
16.1,0,0.065183228,4,148.076,1997,2,0,1,27,7.289446685505195
6.635,1,0.077145553,5,39.8506,1998,0,2,0,26,4.329432494553283
12.5,1,0.073735058,3,87.1198,1997,2,0,1,27,7.412870348526379
20.5,0,0.143506376,9,34.719,1999,1,0,1,25,6.6450896691146815
12.857645184135976,0,0.148392623,5,41.5796,1985,2,0,0,39,3.720368431203879
16.7,1,0.054851438,15,64.4168,2009,1,2,2,15,6.72253159508816
8.365,0,0.071958197,7,38.0506,1999,1,0,1,25,6.680807751716761
12.857645184135976,0,0.0194158,1,41.6454,1985,2,0,0,39,4.429515953110266
13.8,1,0.014730322,3,90.9172,2004,2,1,1,20,7.669127676457644
12.0,1,0.020442889,10,98.0042,1999,1,0,1,25,7.369769074344028
8.895,0,0.072693696,2,175.937,2009,1,2,2,15,6.27157616081312
12.857645184135976,1,0.096000183,4,43.7086,1985,1,2,3,39,7.165222495536228
7.475,0,0.126752975,9,154.2656,1998,0,2,0,26,5.733118598385043
20.25,0,0.036326064,4,220.1482,1997,2,0,1,27,8.028349126539418
15.75,0,0.055154296,0,195.5452,2009,1,2,2,15,7.068573282725524
6.575,1,0.075507758,1,146.4444,1997,2,0,1,27,7.375624381746247
12.857645184135976,1,0.173587926,4,60.0194,1985,2,0,0,39,4.8189807198719885
13.6,0,0.117537563,13,195.4136,1987,0,2,1,37,8.602192358602274
20.25,0,0.066132,9,145.6418,1987,0,2,1,37,8.12689096360569
20.7,0,0.170500183,3,184.1266,2009,1,2,2,15,7.414476129682345
9.3,1,0.033505804,10,153.4314,2002,0,1,1,22,7.816861221964269
18.85,0,0.167552202,9,193.1136,2004,2,1,1,20,7.754894498215069
17.25,0,0.10764721,5,39.3822,2007,0,1,1,17,5.750213031744343
13.5,0,0.055075504,8,33.3874,1999,1,0,1,25,5.642967501390745
12.857645184135976,1,0.044767032,14,173.7054,1985,1,2,3,39,8.661895639803031
15.1,0,0.026140452,5,149.0076,2007,0,1,1,17,8.32811593820627
7.5,0,0.09660879,9,56.9588,2002,0,1,1,22,6.612530699873832
20.6,1,0.030634813,4,212.9244,2009,1,2,2,15,7.840192078726963
7.035,0,0.021883368,5,263.791,1999,1,0,1,25,8.51655879022635
15.35,0,0.013834247,5,62.7168,1999,1,0,1,25,6.865632438728833
13.65,0,0.04917754,6,151.805,1987,0,2,1,37,7.899706206259372
19.0,0,0.111902259,5,105.4622,2004,2,1,1,20,7.552510006275184
12.857645184135976,0,0.044008347,5,43.7454,1985,1,2,3,39,6.508957494790101
15.35,0,0.074601506,13,90.983,2004,2,1,1,20,7.206559025699427
7.895,1,0.061163967,2,59.2588,2004,2,1,1,20,6.686638672027554
6.57,0,0.096862255,9,193.982,2004,2,1,1,20,7.748021618927307
12.857645184135976,0,0.026408698,5,53.2614,1985,1,2,3,39,6.409969926753756
5.425,1,0.191603334,0,87.0514,1998,0,2,0,26,4.483583174380541
12.5,0,0.112203445,3,121.144,2004,2,1,1,20,7.271097546836998
18.7,0,0.057771828,4,85.3566,2009,1,2,2,15,6.383331281672692
12.6,0,0.083221904,9,174.5054,2007,0,1,1,17,7.873438279438762
17.75,1,0.038102203,0,154.0656,2007,0,1,1,17,7.237195995161317
10.6,0,0.056748659,4,233.6642,1987,0,2,1,37,8.28151931241743
12.857645184135976,1,0.216107535,13,86.8514,1985,2,0,0,39,5.869877535500432
12.857645184135976,0,0.066132,8,175.4028,1985,1,2,3,39,8.814316514666872
16.85,0,0.139700397,13,147.776,2002,0,1,1,22,7.820074936567365
17.0,0,0.119362409,5,249.4434,2004,2,1,1,20,8.692866296150548
11.5,1,0.125579201,5,99.7358,2004,2,1,1,20,7.008409155772083
11.35,1,0.06358394,4,89.4856,2007,0,1,1,17,7.040985326206696
18.35,1,0.15783357,6,87.5882,1998,0,2,0,26,5.146193631080405
17.75,1,0.029700018,6,140.3838,1999,1,0,1,25,7.247677272628899
12.857645184135976,0,0.099478451,13,194.4452,1985,1,2,3,39,8.454867643845414
5.695,1,0.06797671,1,257.4988,2009,1,2,2,15,8.033978065411619
20.0,0,0.066132,8,110.2544,1987,0,2,1,37,7.282147383023583
12.857645184135976,0,0.010590075,3,84.6908,1985,1,2,3,39,8.213705587028526
7.31,0,0.026940466,13,108.457,2007,0,1,1,17,7.743701957782791
10.6,0,0.035264298,8,86.1224,2002,0,1,1,22,6.054702222512505
10.0,0,0.038685802,6,243.8144,1997,2,0,1,27,8.44575596349416
10.395,1,0.037033223,10,227.9352,2009,1,2,2,15,8.478398141255608
12.857645184135976,0,0.181769264,11,240.6196,1985,1,2,3,39,8.429317237150999
6.98,0,0.041071581,3,82.5934,1987,0,2,1,37,7.178007123770986
10.65,0,0.048686689,11,164.1526,1997,2,0,1,27,7.500517655585135
10.8,0,0.052174319,14,240.3564,2002,0,1,1,22,8.364138790455653
12.3,1,0.106542886,6,173.2396,2002,0,1,1,22,8.05195030781605
8.6,0,0.069809115,9,90.5146,2007,0,1,1,17,6.592656513666748
21.35,0,0.068765205,3,260.4278,1987,0,2,1,37,8.200998935759412
12.35,1,0.064441812,6,110.957,1998,0,2,0,26,5.392326700619313
11.8,1,0.057655493,10,152.6366,2009,1,2,2,15,7.41607933643856
10.0,1,0.03773288,13,128.2994,1987,0,2,1,37,7.253819507862044
8.6,1,0.040268044,3,191.453,1999,1,0,1,25,7.442947803763658
12.857645184135976,0,0.19244045,4,43.9428,1985,2,0,0,39,4.881501076853323
11.85,0,0.13267058,4,96.4726,1997,2,0,1,27,6.88625172593157
12.857645184135976,0,0.067824456,9,167.7842,1985,2,0,0,39,5.110686942623495
6.36,0,0.00597362,9,164.5526,1987,0,2,1,37,7.667571740248301
16.2,0,0.050625182,9,193.1162,2007,0,1,1,17,7.824610091732756
20.85,0,0.037396901,5,193.8478,2004,2,1,1,20,7.905614642945538
12.857645184135976,0,0.155316936,6,64.151,1985,2,0,0,39,5.756548850193429
9.3,0,0.043874493,7,191.0846,2002,0,1,1,22,7.198626410973722
15.85,0,0.043479126,15,36.7164,2007,0,1,1,17,5.733118598385043
8.975,1,0.05272914,3,86.4224,1997,2,0,1,27,6.930170959866405
13.0,1,0.045239326,14,174.1054,2007,0,1,1,17,8.384263903204753
12.3,1,0.058234621,13,58.7562,2002,0,1,1,22,6.384455508884973
15.75,0,0.14048631,7,252.7382,1987,0,2,1,37,8.095719608702751
5.945,0,0.093214866,9,129.1652,2002,0,1,1,22,7.952134658580431
18.25,0,0.054234197,13,142.0154,1997,2,0,1,27,7.727114934107994
15.0,0,0.119461188,8,126.3362,1998,0,2,0,26,6.22127542233832
18.85,0,0.141615436,3,169.0132,2004,2,1,1,20,7.528463585975695
12.857645184135976,1,0.073541072,5,192.282,1985,2,0,0,39,5.956262149699253
20.2,0,0.01181025,9,154.634,1987,0,2,1,37,8.363517865257187
16.0,0,0.040945898,13,143.1496,1997,2,0,1,27,7.722409043070581
12.857645184135976,0,0.032516546,3,188.8214,1985,2,0,0,39,6.624975304921916
12.857645184135976,0,0.066132,12,109.4596,1985,1,2,3,39,7.5140437254473875
12.857645184135976,0,0.14571827,1,94.3436,1985,1,2,3,39,7.727114934107994
5.0,0,0.066132,14,190.453,1998,0,2,0,26,5.938870406987383
5.98,0,0.043809261,6,146.8418,2007,0,1,1,17,7.476303397464541
12.857645184135976,0,0.097429924,14,172.8738,1985,1,2,3,39,8.202276891204903
11.85,1,0.055672032,0,50.5666,1987,0,2,1,37,6.827411225908636
20.75,0,0.02512588,8,150.4734,2004,2,1,1,20,6.792165286846961
12.857645184135976,0,0.027183141,6,99.7042,1985,1,2,3,39,8.260741998233893
20.7,0,0.093214498,4,74.667,2007,0,1,1,17,7.670370684697241
